All Tested Subsets:
Subset: (np.int64(0),), P-Value: 0.000000, Loss: 0.837288
Subset: (np.int64(0), np.int64(2), np.int64(3), np.int64(9)), P-Value: 0.000000, Loss: 0.735817
Subset: (np.int64(0), np.int64(2), np.int64(3), np.int64(10)), P-Value: 0.000000, Loss: 0.786734
Subset: (np.int64(0), np.int64(2), np.int64(4), np.int64(5)), P-Value: 0.000000, Loss: 0.677722
Subset: (np.int64(0), np.int64(2), np.int64(4), np.int64(6)), P-Value: 0.000000, Loss: 0.675634
Subset: (np.int64(0), np.int64(2), np.int64(4), np.int64(7)), P-Value: 0.000000, Loss: 0.704781
Subset: (np.int64(0), np.int64(2), np.int64(4), np.int64(8)), P-Value: 0.000000, Loss: 0.701045
Subset: (np.int64(0), np.int64(2), np.int64(4), np.int64(9)), P-Value: 0.000000, Loss: 0.695291
Subset: (np.int64(0), np.int64(2), np.int64(4), np.int64(10)), P-Value: 0.000000, Loss: 0.701797
Subset: (np.int64(0), np.int64(2), np.int64(5), np.int64(6)), P-Value: 0.000000, Loss: 0.780211
Subset: (np.int64(0), np.int64(2), np.int64(5), np.int64(7)), P-Value: 0.000000, Loss: 0.783705
Subset: (np.int64(0), np.int64(2), np.int64(5), np.int64(8)), P-Value: 0.000000, Loss: 0.789984
Subset: (np.int64(0), np.int64(2), np.int64(5), np.int64(9)), P-Value: 0.000000, Loss: 0.728306
Subset: (np.int64(0), np.int64(2), np.int64(5), np.int64(10)), P-Value: 0.000000, Loss: 0.784983
Subset: (np.int64(0), np.int64(2), np.int64(6), np.int64(7)), P-Value: 0.000000, Loss: 0.781158
Subset: (np.int64(0), np.int64(2), np.int64(6), np.int64(8)), P-Value: 0.000000, Loss: 0.787788
Subset: (np.int64(0), np.int64(2), np.int64(6), np.int64(9)), P-Value: 0.000000, Loss: 0.725835
Subset: (np.int64(0), np.int64(2), np.int64(6), np.int64(10)), P-Value: 0.000000, Loss: 0.782376
